County_2,Date,Year,Year_sin,Year_cos,Wholesale_lag_7,Retail_lag_7,Wholesale_rolling_mean_7d,Retail_rolling_mean_7d,Wholesale_rolling_std_7d,Retail_rolling_std_7d,Wholesale,Retail
0,2023-06-30,0.6666666666666288,0.0,0.0,0.09136756513508061,0.09338846062840135,0.28166020752594073,0.127368637647543,0.015066621297852889,0.009757078924309694,0.1033210332103321,0.09338846062840135
0,2023-07-05,0.6666666666666288,0.0,0.0,0.09309001753487578,0.09338846062840135,0.2856309419629835,0.127368637647543,0.007231088550385566,0.009757078924309694,0.0999909999099991,0.09338846062840135
0,2023-07-05,0.6666666666666288,0.0,0.0,0.10171779712303897,0.10584191583954969,0.27041475422523054,0.11918479582483774,0.04490273135782619,0.025672572946734046,0.059985599855998564,0.062254822600530516
0,2023-07-12,0.6666666666666288,0.0,0.0,0.10688515432242446,0.09961518823397553,0.26776561355883777,0.1168465553040648,0.04433722874361583,0.024505020379016414,0.0966459664596646,0.08716173302282719
0,2023-07-14,0.6666666666666288,0.0,0.0,0.10860760672221963,0.09961518823397553,0.2624732853511451,0.11450831478329186,0.043274215406211285,0.022641081177407464,0.0916509165091651,0.08716173302282719
0,2023-07-19,0.6666666666666288,0.0,0.0,0.10860760672221963,0.09338846062840135,0.25387697271682774,0.11333919452290542,0.042537596333703034,0.021984678026236115,0.0833258332583326,0.08716173302282719
0,2023-07-21,0.6666666666666288,0.0,0.0,0.10860760672221963,0.09338846062840135,0.24197072253079258,0.109831833741746,0.04191784964955807,0.02247877742762671,0.07498574985749858,0.07470827781167885
0,2023-07-26,0.6666666666666288,0.0,0.0,0.10688515432242446,0.09338846062840135,0.22940367545943247,0.10632447296058661,0.03942341925569249,0.021479215562812133,0.07165571655716557,0.07470827781167885
0,2023-07-29,0.6666666666666288,0.0,0.0,0.10344024952283412,0.09338846062840135,0.21815822215872224,0.10632447296058661,0.03451204234412371,0.021479215562812133,0.07165571655716557,0.09338846062840135
0,2023-08-02,0.6666666666666288,0.0,0.0,0.06205483916018807,0.062254822600530516,0.22411134725173984,0.11100095400213249,0.02730771272418822,0.01406144731212234,0.07498574985749858,0.08716173302282719
0,2023-08-05,0.6666666666666288,0.0,0.0,0.09997982713405644,0.08716173302282719,0.21551503461742247,0.11100095400213249,0.01982143424139697,0.01406144731212234,0.07498574985749858,0.08716173302282719
0,2023-08-09,0.6666666666666288,0.0,0.0,0.09481246993467095,0.08716173302282719,0.20757951886843,0.11100095400213249,0.011190443988302616,0.01406144731212234,0.07165571655716557,0.08716173302282719
0,2023-08-11,0.6666666666666288,0.0,0.0,0.0862002079356951,0.08716173302282719,0.20426958131671225,0.11100095400213249,0.0048207257002588315,0.01406144731212234,0.07498574985749858,0.08716173302282719
0,2023-08-16,0.6666666666666288,0.0,0.0,0.07757242834753192,0.07470827781167885,0.20294798754606233,0.11333919452290542,0.004820725700258839,0.01115764662013825,0.07165571655716557,0.08716173302282719
0,2023-08-18,0.6666666666666288,0.0,0.0,0.07412752354794158,0.07470827781167885,0.20294798754606233,0.10632447296058661,0.004820725700258839,0.03855637191123811,0.07165571655716557,0.03734791217823385
0,2023-08-23,0.6666666666666288,0.0,0.0,0.07412752354794158,0.09338846062840135,0.20426958131671225,0.10281711217942723,0.0048207257002588315,0.03710454124955787,0.07498574985749858,0.07470827781167885
0,2023-08-23,0.6666666666666288,0.0,0.0,0.07757242834753192,0.08716173302282719,0.20426958131671225,0.09346415009633552,0.0048207257002588315,0.04687149104041073,0.07498574985749858,0.03734791217823385
0,2023-08-25,0.6666666666666288,0.0,0.0,0.07757242834753192,0.08716173302282719,0.20426958131671225,0.09112590957556257,0.0048207257002588315,0.04495755485525424,0.07498574985749858,0.07470827781167885
0,2023-09-01,0.6666666666666288,0.0,0.0,0.07412752354794158,0.08716173302282719,0.20559117508736213,0.08878766905478964,0.004400700349294827,0.04261612741451763,0.07498574985749858,0.07470827781167885
0,2023-09-06,0.6666666666666288,0.0,0.0,0.07757242834753192,0.08716173302282719,0.20559117508736213,0.08644942853401671,0.004400700349294827,0.03977177899079852,0.07498574985749858,0.07470827781167885
0,2023-09-08,0.6666666666666288,0.0,0.0,0.07412752354794158,0.08716173302282719,0.20691276885801202,0.0841111880132438,0.0034087678328948903,0.03630650084228388,0.07498574985749858,0.07470827781167885
0,2023-09-13,0.6666666666666288,0.0,0.0,0.07412752354794158,0.03734791217823385,0.20691276885801205,0.09112590957556257,0.0034087678328948903,0.028122894624245953,0.07165571655716557,0.07470827781167885
0,2023-09-16,0.6666666666666288,0.0,0.0,0.07757242834753192,0.07470827781167885,0.20691276885801205,0.09346415009633552,0.0034087678328948903,0.031091029829109083,0.07498574985749858,0.08716173302282719
0,2023-09-20,0.6666666666666288,0.0,0.0,0.07757242834753192,0.03734791217823385,0.2062519719726871,0.1004788716586543,0.003547958048905317,0.009374298208080336,0.07332073320733208,0.07470827781167885
0,2023-09-22,0.6666666666666288,0.0,0.0,0.07757242834753192,0.07470827781167885,0.20426958131671227,0.1004788716586543,0.005478827750954359,0.009374298208080336,0.06999069990699908,0.07470827781167885
0,2023-09-27,0.6666666666666288,0.0,0.0,0.07757242834753192,0.07470827781167885,0.20426958131671227,0.1004788716586543,0.005478827750954359,0.009374298208080336,0.07498574985749858,0.07470827781167885
0,2023-09-29,0.6666666666666288,0.0,0.0,0.07757242834753192,0.07470827781167885,0.19831645622369468,0.1004788716586543,0.01460981734444142,0.009374298208080336,0.059985599855998564,0.07470827781167885
0,2023-10-04,0.6666666666666288,0.0,0.0,0.07757242834753192,0.07470827781167885,0.19236333113067708,0.1004788716586543,0.01784056916631622,0.009374298208080336,0.059985599855998564,0.07470827781167885
0,2023-10-06,0.6666666666666288,0.0,0.0,0.07412752354794158,0.07470827781167885,0.1877317998083094,0.1004788716586543,0.01982429669467249,0.009374298208080336,0.059985599855998564,0.07470827781167885
0,2023-10-11,0.6666666666666288,0.0,0.0,0.07757242834753192,0.08716173302282719,0.18177867471529183,0.09814063113788137,0.018923761545589397,0.0,0.059985599855998564,0.07470827781167885
0,2023-10-13,0.6666666666666288,0.0,0.0,0.07584997594773675,0.07470827781167885,0.1764863465075992,0.09814063113788137,0.01697769666834123,0.0,0.059985599855998564,0.07470827781167885
0,2023-10-20,0.6666666666666288,0.0,0.0,0.07240507114814643,0.07470827781167885,0.17251561207055646,0.09814063113788137,0.015354810058071343,0.0,0.059985599855998564,0.07470827781167885
0,2023-10-25,0.6666666666666288,0.0,0.0,0.07757242834753192,0.07470827781167885,0.1692056745188387,0.09814063113788137,0.006817535665785008,0.0,0.06664566645666456,0.07470827781167885
0,2023-10-28,0.6666666666666288,0.0,0.0,0.06205483916018807,0.07470827781167885,0.1692056745188387,0.09814063113788137,0.006817535665785008,0.0,0.059985599855998564,0.07470827781167885
0,2023-11-01,0.6666666666666288,0.0,0.0,0.06205483916018807,0.07470827781167885,0.1692056745188387,0.09814063113788137,0.006817535665785008,0.0,0.059985599855998564,0.07470827781167885
0,2023-11-04,0.6666666666666288,0.0,0.0,0.06205483916018807,0.07470827781167885,0.1718488620601385,0.09814063113788137,0.008801400698585954,0.0,0.06664566645666456,0.07470827781167885
0,2023-11-11,0.6666666666666288,0.0,0.0,0.06205483916018807,0.07470827781167885,0.1744920496014383,0.09814063113788137,0.009641451400514277,0.0,0.06664566645666456,0.07470827781167885
